275.154,191.561;280.304,185.722;287.717,183.78;294.924,183.706;302.507,184.022;326.4,184.666;333.978,184.328;341.233,185.144;348.037,187.26;353.561,192.179;313.247,199.168;312.635,205.336;312.448,211.472;312.335,217.524;303.742,229.582;307.077,229.818;310.857,230.128;315.004,230.139;318.84,230.097;280.778,201.39;286.086,195.756;293.54,196.14;299.186,202.241;292.676,204.265;285.91,204.57;329.464,204.207;333.891,198.214;341.513,198.617;347.906,204.359;341.266,206.845;334.623,206.352;293.379,250.014;298.949,245.008;305.329,241.326;312.142,241.771;319.067,241.924;324.607,245.458;329.159,250.608;323.857,254.148;317.816,255.855;310.936,256.672;304.336,255.511;298.134,253.555;304.328,246.65;312.242,246.675;319.574,247.082;318.932,250.246;311.153,250.487;303.466,249.827;
274.896,191.525;280.238,185.449;287.991,183.688;295.388,183.799;303.132,184.239;326.606,185.003;334.125,184.645;341.327,185.396;348.174,187.21;353.64,192.324;313.008,198.766;312.416,204.987;312.142,211.271;311.805,217.496;303.421,229.382;306.873,229.633;310.721,229.951;314.729,229.985;318.643,229.999;280.568,201.663;285.348,196.179;292.717,196.213;298.71,201.75;292.372,203.933;285.61,204.525;328.939,203.547;333.374,198.185;340.894,198.664;347.296,203.888;340.897,206.413;334.124,205.942;293.584,250.403;298.744,244.965;304.97,241.099;311.858,241.284;318.624,241.788;324.002,245.406;328.899,250.642;323.521,254.236;317.625,256.292;310.53,257.176;304.069,256.197;297.956,254.093;304.338,246.482;311.869,246.506;319.13,247.065;318.71,250.305;310.752,250.58;303.398,250.043;
274.091,192.051;279.377,185.788;287.269,183.956;294.893,184.032;302.761,184.639;326.04,185.287;333.605,184.785;340.879,185.365;347.659,187.246;353.073,192.525;313.043,199.133;312.496,205.119;312.254,211.088;311.913,217.063;303.315,229.707;306.651,229.648;310.626,229.877;314.658,229.941;318.636,230.088;279.811,201.935;284.855,196.366;292.542,196.549;298.69,202.164;292.078,204.641;285.019,205.035;328.478,203.747;332.986,198.182;340.538,198.665;347.227,204.158;340.629,206.564;333.742,206.115;292.44,250.409;298.165,244.941;304.724,240.971;311.873,241.263;318.72,241.717;323.956,245.723;328.745,250.847;323.199,254.114;317.196,255.99;310.371,256.81;303.779,255.927;297.418,253.962;303.978,246.364;311.794,246.242;318.81,246.781;318.448,250.132;310.661,250.592;302.994,250.073;
273.114,192.577;278.255,186.049;286.208,183.886;294.068,183.997;301.935,184.75;325.589,185.485;333.466,184.889;341.063,185.429;348.225,187.401;353.704,192.844;312.551,199.268;311.855,205.397;311.535,211.328;311.283,217.175;302.539,230.004;306.023,230.063;310.11,230.305;314.277,230.244;318.238,230.271;279.209,202.259;284.484,196.989;292.318,197.127;298.688,202.442;291.842,204.991;284.652,205.41;328.085,204.097;332.939,198.787;340.527,199.143;347.461,204.568;340.591,206.986;333.568,206.496;292.076,250.624;297.704,245.056;304.243,241.027;311.5,241.458;318.313,241.641;323.526,245.663;328.051,250.809;322.451,254.113;316.696,256.234;309.866,257.169;303.338,256.252;296.951,254.304;303.489,246.542;311.581,246.308;318.428,246.943;317.746,250.115;310.354,250.52;302.588,249.96;
273.114,192.189;278.225,185.951;286.164,184;293.946,184.01;301.756,184.693;324.481,185.522;332.467,184.916;340.089,185.55;347.218,187.43;352.859,192.732;311.913,198.843;311.281,204.798;310.958,210.635;310.716,216.295;301.931,229.453;305.477,229.669;309.547,229.846;313.596,229.753;317.863,229.694;278.907,202.013;284.017,197.171;291.702,197.33;297.952,202.102;291.231,204.632;284.093,205.076;327.827,203.79;332.653,198.894;340.091,199.376;346.906,204.422;340.211,206.434;333.271,206.054;291.166,250.353;296.939,244.861;303.568,240.878;310.905,241.027;317.887,241.31;323.251,245.355;327.906,250.474;322.179,254.005;316.251,256.013;309.479,256.945;302.708,255.895;296.215,254.026;302.793,246.11;311.142,245.894;317.784,246.494;317.056,249.94;309.791,250.521;301.854,249.799;
273.042,191.995;278.198,185.79;286.036,183.856;293.696,184.018;301.487,184.764;325.182,185.514;333.074,184.932;340.624,185.608;347.728,187.631;353.318,193.374;311.824,199.782;311.338,205.542;311.083,211.153;310.818,216.574;302.315,229.851;305.867,229.965;309.813,230.129;313.613,230.112;317.636,230.274;278.83,202.569;283.99,197.858;291.598,197.975;297.926,202.701;291.275,205.092;284.158,205.486;327.64,204.3;332.645,199.503;340.069,200.054;346.794,205.137;340.128,206.939;333.175,206.558;291.414,250.643;297.07,245.206;303.581,241.208;310.904,241.411;317.743,241.747;323.162,245.882;327.894,251.266;322.304,254.95;316.342,257.014;309.461,257.882;302.798,256.804;296.366,254.753;302.55,246.637;311.098,246.499;317.979,247.15;317.393,250.637;309.84,251.176;301.596,250.364;
272.439,192.897;277.55,186.516;285.334,184.407;293.108,184.317;301.111,184.987;324.398,185.72;331.956,184.972;339.344,185.545;346.394,187.133;352.021,192.532;311.4,199.576;311.02,205.613;310.958,211.42;310.855,217.012;302.141,229.648;305.586,229.783;309.463,229.94;313.248,229.88;317.177,229.708;278.081,202.612;283.234,198.1;290.755,198.189;297.061,202.787;290.354,205.285;283.287,205.647;326.933,204.22;331.806,199.49;339.172,199.932;345.904,204.979;339.266,206.848;332.365,206.553;291.029,250.257;296.947,244.892;303.515,240.873;310.842,240.725;317.918,241.372;323.226,245.491;327.764,251.049;322.106,254.711;316.195,256.77;309.421,257.784;302.7,256.729;296.164,254.7;302.49,246.225;310.969,245.623;317.706,246.593;317.09,250.648;309.591,251.09;301.441,250.56;
272.555,192.511;277.406,186.307;285.002,184.177;292.508,184.182;300.267,184.825;324.888,185.435;332.733,184.73;340.277,185.324;347.157,187.596;352.634,193.115;311.01,199.498;310.588,205.246;310.439,210.984;310.359,216.664;301.591,230.182;305.054,230.384;309.091,230.569;313.061,230.37;317.296,230.223;277.993,203.054;282.838,198.404;290.13,198.326;296.524,202.911;289.944,205.111;283.181,205.653;327.457,204.409;331.997,199.725;339.139,200.161;345.827,205.049;339.185,206.845;332.616,206.543;290.543,250.877;296.45,245.628;302.991,241.92;310.366,242.23;317.217,242.423;322.674,246.262;327.575,251.183;321.92,254.717;315.86,256.691;309.137,257.585;302.424,256.676;295.758,254.827;302.144,247.511;310.569,247.351;317.497,247.606;316.803,250.516;309.404,251;301.217,250.172;
273.198,192.135;277.924,186.347;285.264,184.312;292.506,184.345;300.073,184.801;324.434,185.427;332.306,184.657;339.828,185.087;346.88,187.233;352.539,192.827;310.8,199.516;310.344,205.055;310.18,210.507;310.186,215.818;301.431,229.901;304.792,230.18;308.721,230.38;312.613,230.263;316.799,229.97;278.139,202.846;282.879,198.272;290.069,198.389;296.123,202.858;289.686,205.121;283.128,205.764;327.206,204.422;331.691,199.47;338.697,199.906;345.246,204.655;338.768,206.764;332.26,206.466;290.544,250.815;296.282,245.6;302.826,241.906;310.249,241.971;317.121,242.334;322.509,246.108;327.501,250.975;321.807,254.534;315.777,256.532;308.981,257.46;302.221,256.454;295.654,254.633;301.929,247.421;310.476,247.239;317.264,247.574;316.736,250.582;309.219,250.964;300.949,250.341;
272.854,192.803;277.526,186.581;285.061,184.4;292.475,184.365;300.176,184.899;324.34,185.558;332.202,184.666;339.814,185.388;346.853,187.6;352.606,193.075;310.639,199.825;310.096,205.492;309.899,211.124;309.758,216.493;300.997,229.931;304.437,230.298;308.498,230.681;312.363,230.497;316.5,230.097;278.107,202.599;282.95,198.115;290.148,198.263;296.496,202.671;289.896,205.136;283.13,205.732;326.769,204.39;331.396,199.524;338.403,199.987;345.161,204.706;338.54,206.969;331.866,206.733;290.207,250.584;296.046,245.375;302.589,241.638;309.906,241.906;316.742,242.006;322.082,246.093;327.123,250.906;321.385,254.473;315.4,256.509;308.683,257.38;301.933,256.397;295.39,254.413;301.632,247.064;310.186,247.013;317.227,247.279;316.645,250.623;308.967,251.018;300.479,250.338;
271.784,193.21;276.866,186.834;284.675,184.535;292.494,184.56;300.477,185.447;323.621,185.841;331.551,184.791;339.208,185.403;346.313,187.663;351.883,193.209;310.43,199.917;309.957,205.838;309.859,211.723;309.791,217.44;300.998,230.079;304.438,230.556;308.409,230.869;312.389,230.652;316.54,230.349;277.748,202.853;282.458,198.277;289.715,198.456;296.072,203.346;289.424,205.477;282.704,205.966;326.593,204.783;331.077,199.818;338.302,200.131;345.12,205.141;338.468,207.297;331.752,207.082;290.341,250.879;296.125,245.67;302.66,241.834;309.885,241.85;316.776,242.187;321.916,246.274;326.523,251.205;321.045,254.67;315.299,256.796;308.655,257.736;301.951,256.743;295.485,254.804;301.459,247.209;310.111,246.948;316.993,247.374;316.34,251.078;308.928,251.524;300.514,250.765;
271.635,193.001;276.316,186.338;284.071,183.946;291.945,183.999;299.864,184.982;323.076,185.384;331.181,184.313;339.166,184.808;346.538,187.087;352.165,192.811;309.893,199.852;309.292,205.666;309.089,211.387;308.904,217.016;300.216,230.05;303.815,230.652;307.786,231.058;311.932,230.781;316.318,230.262;277.777,202.792;282.55,198.237;289.929,198.396;296.378,203.056;289.61,205.26;282.82,205.766;326.205,204.506;330.916,199.729;338.172,200.227;345.123,204.941;338.176,207.047;331.372,206.726;289.848,250.894;295.544,245.649;302.196,241.768;309.541,242.178;316.566,242.323;321.932,246.403;326.879,251.503;321.161,255.171;315.108,257.157;308.29,257.895;301.599,256.993;294.987,255.026;301.029,247.581;309.652,247.201;316.894,247.649;316.331,250.963;308.632,251.405;300.201,250.697;
271.521,192.86;276.375,186.501;284.198,184.337;291.973,184.471;299.957,185.37;323.004,185.752;331.081,184.849;338.951,185.394;346.249,187.519;352.138,192.935;310.357,199.496;309.681,205.546;309.33,211.514;309.014,217.425;300.583,230.058;304.095,230.63;308.213,230.971;312.38,230.756;316.723,230.409;277.445,202.636;282.317,198.233;289.735,198.428;296.196,202.982;289.4,205.4;282.517,205.898;326.173,204.454;330.697,199.699;338.057,200.108;345.089,204.96;338.198,207.097;331.373,206.773;290.275,251.113;295.723,245.763;302.198,241.943;309.471,242.248;316.672,242.362;322.263,246.437;327.022,251.918;321.137,255.671;315.125,257.841;308.243,258.659;301.566,257.555;295.208,255.249;300.966,247.346;309.634,247.204;316.941,247.68;316.387,251.545;308.63,251.96;300.108,251.051;
271.442,192.895;276.49,186.937;284.135,184.846;291.608,184.918;299.33,185.575;322.889,185.444;331.12,184.677;338.987,185.185;346.342,187.167;352.263,192.296;310.075,200.13;309.631,206.138;309.403,212.127;309.125,217.885;300.481,230.211;304.043,230.98;308.154,231.508;312.502,231.08;316.789,230.192;278.242,203.526;283.112,199.245;290.09,199.136;296.096,203.281;289.846,205.311;283.414,206.012;326.297,204.47;331.036,200.548;338.092,201.142;344.573,205.91;337.917,207.533;331.382,207.031;290.592,251.071;296.185,245.789;302.587,241.905;309.503,242.334;316.312,242.307;321.64,246.305;326.223,251.631;320.797,255.008;315.199,256.974;308.886,257.964;302.257,257.113;295.795,255.033;301.319,247.605;309.779,247.373;316.767,247.699;316.064,250.618;308.761,251.271;300.522,250.596;
271.547,192.962;276.382,186.674;283.94,184.412;291.61,184.409;299.348,185.387;322.993,185.838;331.076,184.738;339.081,185.325;346.576,187.404;352.227,192.733;310.229,199.847;309.823,205.899;309.659,211.836;309.289,217.441;300.962,230.232;304.484,230.629;308.346,230.936;312.303,230.58;315.993,230.266;278.248,203.519;283.508,199.67;290.288,199.446;296.17,203.226;289.936,205.116;283.513,205.647;325.969,204.135;331.212,200.896;338.091,201.626;344.134,205.9;337.599,207.133;331.092,206.707;290.248,250.801;295.873,245.367;302.506,241.723;309.356,242.475;316.262,242.31;322.018,245.902;326.727,251.296;321.262,255.092;315.081,256.974;308.528,257.552;301.78,256.863;295.334,254.8;301.003,247.727;309.301,247.528;317.078,247.712;316.596,250.3;308.689,250.692;300.242,250.032;
271.536,193.688;276.543,187.031;284.554,184.658;292.723,184.57;300.902,185.547;322.384,186.207;330.579,184.794;338.695,185.211;346.309,187.156;352.233,192.441;310.484,199.017;309.999,205.27;309.853,211.364;309.554,217.143;300.92,230.211;304.351,230.755;308.389,231.105;312.391,230.97;316.323,230.814;279.135,204.254;284.134,200.965;290.523,200.273;296.564,203.173;290.586,204.524;284.601,205.349;326.079,204.453;331.228,202.066;337.888,202.709;344.137,205.88;337.739,206.845;331.337,206.521;290.661,251.025;296.191,245.707;302.917,242.007;310.081,242.655;316.794,242.809;322.341,246.316;327.063,251.529;321.5,255.118;315.417,257.092;308.868,257.712;302.153,256.825;295.814,254.806;301.281,247.803;309.783,247.4;317.55,247.833;317.102,250.811;308.988,251.312;300.599,250.639;
271.677,193.374;276.68,186.679;284.635,184.343;292.736,184.405;300.872,185.488;322.146,185.959;330.431,184.489;338.606,185.121;346.277,187.137;351.992,192.692;310.506,199.542;310.153,205.805;310.121,211.886;310.031,217.682;300.803,230.291;304.387,230.958;308.468,231.419;312.672,231.235;316.654,230.975;279.506,204.207;284.421,200.952;290.663,200.324;296.396,203.4;290.562,204.716;284.771,205.513;326.661,205.051;331.637,202.542;338.015,203.227;344.029,206.405;337.906,207.312;331.773,206.995;290.514,251.356;295.96,245.684;302.776,241.869;310.047,242.509;316.93,242.589;322.523,246.197;327.107,251.541;321.63,255.264;315.612,257.193;308.96,257.923;302.146,257.14;295.694,255.143;301.252,247.829;309.84,247.412;317.742,247.916;317.182,250.837;308.986,251.216;300.496,250.766;
272.022,192.956;276.956,186.466;284.729,184.186;292.773,184.32;300.775,185.556;322.036,186.197;330.133,184.584;338.143,185.043;345.707,186.822;351.599,191.985;310.365,199.24;309.981,205.458;309.869,211.508;309.57,217.34;300.752,230.113;304.157,230.764;308.123,231.357;312.331,231.082;316.384,230.77;279.428,203.913;284.621,200.555;290.902,200.084;296.607,203.414;290.728,204.582;284.854,205.369;326.449,205.09;331.646,202.228;338.163,202.864;344.12,206.362;337.933,207.278;331.734,206.922;290.592,251.366;296.144,245.684;302.708,241.769;309.864,242.394;316.788,242.429;322.328,246.317;327.046,251.86;321.555,255.598;315.497,257.674;308.7,258.374;302.03,257.402;295.849,255.084;301.115,247.863;309.638,247.417;317.776,247.926;317.421,250.998;308.864,251.631;300.367,250.879;
271.766,193.394;276.605,186.762;284.466,184.411;292.42,184.473;300.369,185.586;322.223,186.081;330.211,184.63;338.14,185.094;345.774,187.011;351.739,192.046;310.57,199.642;310.24,205.682;310.216,211.723;310.068,217.331;301.337,230.237;304.945,230.97;309.131,231.348;313.155,230.939;316.904,230.424;278.385,203.739;283.544,199.521;290.26,199.131;295.942,203.296;290.023,204.867;283.944,205.469;327.085,204.436;332.052,200.988;338.787,201.464;344.666,205.647;338.484,207.04;332.303,206.597;291.168,251.146;296.617,245.525;303.463,241.768;310.592,242.513;317.307,242.349;322.785,246.105;327.604,251.163;322.057,255.104;315.972,256.943;309.438,257.698;302.767,256.907;296.389,254.97;301.965,247.789;310.322,247.609;318.026,247.86;317.543,250.531;309.57,251.058;301.177,250.37;
272.251,192.257;277.147,186.179;285.072,184.347;292.89,184.683;300.538,185.943;322.471,186.114;330.708,184.976;338.863,185.29;346.626,187.358;352.638,192.468;310.528,199.611;310.008,205.629;309.775,211.725;309.497,217.548;301.548,230.524;305.048,230.865;309.031,231.206;313.147,231.06;317.076,230.953;278.783,202.851;284.208,198.155;291.361,197.968;296.936,202.788;290.854,204.784;284.356,205.264;326.925,203.879;332.507,200.088;339.871,200.497;345.837,205.303;339.307,207.128;332.544,206.532;291.348,251.302;296.729,245.666;303.256,242.209;309.996,243.327;316.685,243.254;322.265,246.716;327.376,251.44;321.751,255.194;315.586,257.028;309.013,257.495;302.61,256.615;296.462,254.801;302.274,248.174;309.796,248.188;317.39,248.345;316.818,250.105;308.908,250.465;301.394,249.918;
272.278,192.744;277.277,186.662;285.207,184.557;293.124,184.817;300.847,185.813;323.032,186.502;330.94,185.491;338.823,185.74;346.345,187.647;352.357,192.496;311.451,199.87;310.964,205.572;310.718,211.279;310.415,216.674;302.39,230.169;305.738,230.646;309.699,230.98;313.79,230.824;317.608,230.626;278.913,202.515;284.455,197.948;291.83,197.875;297.56,202.644;291.364,204.774;284.688,205.248;327.026,203.966;332.465,200.095;340.002,200.561;346.015,205.289;339.539,207.353;332.688,206.752;292.301,251.346;297.54,245.577;303.997,241.68;310.882,242.523;317.644,242.542;323.177,246.445;328.003,251.562;322.547,255.548;316.404,257.449;309.841,257.969;303.406,257.054;297.325,255.103;302.436,247.933;310.632,247.7;318.625,247.958;318.055,250.52;309.97,251.096;301.815,250.453;
273.247,192.244;278.266,186.35;285.954,184.52;293.492,184.798;301.016,185.674;324.259,186.177;331.913,185.17;339.48,185.461;346.758,187.436;352.546,192.463;311.599,199.694;311.046,205.572;310.69,211.553;310.256,217.292;301.755,230.583;305.356,231.049;309.578,231.507;313.876,231.155;317.955,230.695;279.216,202.203;284.802,197.817;292.217,197.817;297.772,202.853;291.493,204.878;284.747,205.22;327.313,204.188;332.765,199.919;340.469,200.214;346.328,205.149;339.773,207.368;333.01,206.905;291.986,251.573;297.574,245.934;304.154,242.272;311.023,243.014;317.784,242.989;323.436,246.63;328.486,251.753;322.9,255.251;316.645,257.124;309.78,257.67;303.19,256.748;297.074,254.929;303.108,248.123;310.746,248.081;318.34,248.14;317.879,250.695;309.81,251.171;302.046,250.587;
272.604,192.339;277.985,186.353;286.163,184.637;294.035,184.89;301.951,185.85;323.812,186.613;331.643,185.336;339.553,185.433;347.181,187.353;353.131,192.58;311.579,199.465;311.193,205.772;311.086,212.183;310.933,218.301;301.703,230.292;305.514,230.903;309.912,231.381;314.104,231.128;318.257,230.611;278.977,201.865;284.67,197.165;292.413,197.183;298.12,202.448;291.655,204.837;284.621,205.13;326.85,203.487;332.286,199.348;340.185,199.715;346.243,204.751;339.556,207.344;332.503,206.762;291.247,251.023;297.037,245.492;303.77,241.807;310.788,242.834;317.519,242.502;323.153,246.15;328.117,251.265;322.646,255.237;316.572,257.385;309.891,258.043;303.036,256.947;296.597,254.855;302.591,247.514;310.681,247.675;318.166,247.768;317.712,250.633;309.907,251.3;301.722,250.478;
272.953,192.456;278.171,185.971;286.437,184.148;294.422,184.459;302.307,185.594;324.342,186.232;332.268,185.07;340.111,185.192;347.653,187.373;353.381,192.833;311.801,199.262;311.309,205.491;311.013,211.929;310.748,218.118;302.268,230.193;305.832,230.81;310.042,231.296;314.108,231.156;318.315,230.752;278.75,201.723;284.598,197.275;292.385,197.161;298.374,202.254;291.81,204.494;284.669,205.009;326.667,203.624;332.251,199.456;340.178,199.871;346.4,204.627;339.76,207.358;332.556,206.828;292.062,251.268;297.67,245.873;304.112,242.171;311.003,243.194;317.608,242.983;323.173,246.675;327.946,251.876;322.622,255.919;316.6,258.161;309.952,258.751;303.15,257.654;296.918,255.295;303.053,247.837;310.746,247.809;318.313,247.954;317.899,251.321;310.065,252.233;302.226,251.174;
273.016,192.481;278.186,185.803;286.384,183.829;294.262,184.197;302.077,185.475;324.803,185.907;332.685,184.609;340.555,184.852;348.031,187.24;353.729,192.801;312.091,199.849;311.628,205.641;311.313,211.555;311.139,217.328;302.318,230.17;306.011,230.897;310.37,231.479;314.356,231.161;318.339,230.525;279.168,201.29;284.897,196.743;292.508,196.754;298.386,202.054;291.92,204.207;284.83,204.559;327.269,203.206;332.731,198.978;340.6,199.418;346.629,204.757;339.99,207.094;332.966,206.41;291.091,250.898;297.469,245.734;304.262,241.979;311.408,242.909;318.074,242.577;323.521,246.438;328.429,251.641;322.972,255.621;316.99,257.584;310.381,258.309;303.445,257.283;296.584,254.946;302.724,248.179;310.999,248.213;318.8,248.227;318.397,250.83;310.439,251.449;301.915,250.754;
273.922,191.24;279.28,185.315;287.255,183.862;294.838,184.336;302.417,185.596;325.411,186.017;332.935,184.878;340.35,184.916;347.619,186.706;353.386,191.729;312.534,199.852;312.004,205.76;311.792,211.798;311.652,217.704;302.916,230.183;306.572,230.878;310.856,231.409;314.954,231.148;319.07,230.537;279.543,201.263;285.073,196.768;292.611,196.711;298.522,201.823;292.037,204.219;285.068,204.721;327.84,203.192;333.099,198.771;340.847,199.155;346.91,204.229;340.469,207.046;333.488,206.5;292.428,250.963;298.313,245.642;304.831,242.015;311.779,243.065;318.159,242.78;323.389,246.419;328.376,251.395;323.016,255.284;317.264,257.51;310.593,258.271;303.739,257.173;297.37,254.879;303.419,247.955;311.205,248.216;318.775,248.042;318.444,250.597;310.502,251.148;302.408,250.523;
274.442,190.979;279.527,185.115;287.345,183.547;294.773,184.051;302.419,185.003;325.602,186.014;333.463,185.085;340.988,185.363;348.208,187.307;354.074,192.265;312.645,199.581;312.188,205.295;311.963,211.144;311.747,216.779;303.374,230.112;306.963,230.747;311.08,231.244;315.231,230.891;319.33,230.172;279.654,201.089;285.604,196.594;293.239,196.561;299,201.78;292.499,203.999;285.486,204.365;327.531,203.316;333.094,199.017;341.048,199.421;347.111,204.4;340.544,207.047;333.402,206.406;293.148,250.715;299.019,245.374;305.493,241.818;312.226,242.969;318.548,242.671;323.758,246.402;328.398,251.428;323.138,255.092;317.529,257.139;311.141,257.957;304.566,256.934;298.278,254.666;303.839,247.849;311.84,247.824;319.295,248.071;318.966,250.721;311.082,251.347;303.023,250.553;
273.936,191.392;279.422,185.317;287.498,183.645;295.226,184.155;303.093,185.354;325.695,186.366;333.584,185.324;341.175,185.598;348.45,187.437;354.218,192.633;313.191,199.794;312.809,205.589;312.606,211.561;312.257,217.287;303.488,230.219;307.041,230.854;311.255,231.439;315.412,231.19;319.532,230.595;279.787,201.272;285.59,196.559;293.296,196.502;299.133,201.808;292.629,204.174;285.521,204.566;328,203.543;333.54,199.133;341.567,199.704;347.54,204.973;340.89,207.46;333.746,206.74;293.278,251.128;299.025,245.812;305.489,242.12;312.265,243;318.728,242.91;323.83,246.723;328.477,251.738;323.224,255.54;317.607,257.71;311.251,258.534;304.528,257.391;298.184,255.105;303.927,247.967;311.872,247.934;319.57,248.007;319.15,251.097;311.104,251.888;302.937,251.096;
274.743,191.449;280.085,185.261;288.3,183.511;296.056,184.108;303.942,185.403;326.921,186.467;334.751,185.429;342.274,185.766;349.476,187.974;355.428,192.972;314.174,199.648;313.845,205.763;313.698,212.029;313.492,217.922;304.321,230.185;307.894,231.121;312.207,231.828;316.528,231.552;320.877,230.859;280.435,200.939;286.206,196.16;294.126,196.322;300.015,201.966;293.524,204.335;286.299,204.606;328.813,203.576;334.217,198.794;342.228,199.276;348.169,204.645;341.733,207.476;334.621,206.769;293.641,251.354;299.496,245.864;306.139,242.169;313.143,243.161;319.686,243.089;324.865,247.009;329.807,251.876;324.338,255.804;318.355,258.031;311.714,258.699;304.939,257.635;298.564,255.223;304.645,248.19;312.75,248.287;320.419,248.533;319.902,251.302;311.758,251.887;303.406,251.014;
275.072,191.835;280.222,185.435;288.353,183.527;296.139,183.891;303.923,184.964;327.613,186.226;335.411,185.313;342.849,185.623;349.926,187.6;355.71,192.468;314.635,199.582;314.371,205.764;314.305,212.017;314.289,217.887;304.647,230.163;308.457,231.102;312.987,231.835;317.297,231.427;321.451,230.455;281.19,201.057;286.772,196.079;294.45,196.143;300.238,201.62;293.857,204.263;286.935,204.758;329.413,203.286;334.683,198.716;342.553,199.178;348.526,204.602;342.116,207.5;335.002,206.788;294.267,251.144;300.366,245.821;307.051,242.015;313.994,243.042;320.392,242.648;325.562,246.568;330.124,251.568;324.954,255.385;319.238,257.549;312.926,258.368;306.104,257.329;299.558,255.039;305.716,248.087;313.725,248.185;320.742,248.122;320.473,250.82;312.951,251.616;304.768,250.63;
275.369,191.779;280.693,185.511;288.918,183.605;296.676,183.848;304.46,184.867;327.942,185.772;335.761,184.954;343.247,185.535;350.312,187.798;355.941,192.946;315.075,199.5;314.91,205.567;314.96,211.681;315.096,217.494;305.231,230.265;309.084,230.96;313.549,231.608;317.86,231.403;321.969,230.807;281.195,201.039;286.776,196.157;294.556,196.173;300.536,201.544;294.031,204.002;287.02,204.459;329.796,203.01;335.219,198.666;343.075,199.222;348.883,204.639;342.401,207.237;335.393,206.435;294.844,251.216;300.837,245.516;307.401,241.711;314.475,242.682;320.856,242.499;325.996,246.432;330.293,251.705;325.174,255.316;319.625,257.63;313.192,258.512;306.46,257.381;300.051,254.905;305.996,247.636;313.971,247.593;321.571,247.759;321.225,250.977;313.213,251.745;305.076,250.874;
275.392,191.762;281.085,185.371;289.577,183.683;297.802,184.076;306.149,184.931;328.328,185.884;336.061,185.191;343.52,185.66;350.8,187.589;356.819,192.614;315.449,199.372;315.277,205.561;315.344,211.773;315.376,217.743;305.289,230.1;309.13,230.571;313.364,231.234;317.567,231.077;321.618,230.703;281.451,200.875;287.453,196.161;295.305,196.145;301.244,201.746;294.581,204.455;287.323,204.617;329.969,203.43;335.507,198.551;343.565,199.015;349.287,204.905;342.728,207.659;335.571,206.953;294.566,251.029;300.689,245.787;307.271,242.129;314.194,242.981;320.611,242.918;325.814,246.665;330.47,251.582;325.35,255.382;319.617,257.4;313.175,258.206;306.494,257.076;299.883,254.851;306.165,248.156;313.779,248.47;321.077,248.539;321.063,250.764;313.357,251.329;305.44,250.344;
275.513,192.328;280.881,185.65;289.142,183.701;297.197,183.824;305.386,184.795;328.936,185.798;336.601,185.124;343.896,185.813;350.893,188.067;356.714,193.073;315.775,199.253;315.469,205.529;315.466,211.884;315.33,217.918;305.679,230.001;309.312,230.535;313.559,231.209;317.715,231.021;321.717,230.635;281.734,201.015;287.574,196.005;295.486,195.978;301.483,201.63;294.906,204.094;287.682,204.409;329.594,203.65;335.104,198.578;343.279,199.013;349.031,204.985;342.564,207.541;335.451,206.759;294.686,250.828;300.709,245.472;307.295,241.782;314.4,242.62;320.859,242.761;325.952,246.723;330.404,251.709;325.254,255.187;319.561,256.903;313.233,257.677;306.551,256.634;300.01,254.547;306.32,247.66;313.996,247.766;321.202,248.002;321.001,250.786;313.409,251.236;305.461,250.454;
275.994,191.562;281.455,185.299;289.889,183.628;298.013,184.008;306.139,185.047;329.139,185.887;336.741,185.122;344.016,185.668;351.032,187.602;356.859,192.321;316.144,199.962;315.964,205.874;316.037,211.781;316.059,217.274;306.183,229.982;309.985,230.403;314.205,231.01;318.253,230.839;322.147,230.462;281.963,200.828;287.859,195.897;295.894,196.02;301.718,201.762;295.157,204.278;287.805,204.56;330.363,203.538;335.928,198.689;344.142,199.148;349.871,204.936;343.342,207.688;336.132,206.948;295.337,251.055;301.264,245.359;307.884,241.6;314.909,242.467;321.245,242.34;326.354,246.157;330.851,251.365;325.956,255.24;320.142,257.236;313.736,258.025;307.086,257.013;300.549,254.746;306.644,247.786;314.457,247.918;321.74,247.977;321.602,250.417;313.901,251.018;305.863,250.223;
275.754,191.446;281.194,185.271;289.418,183.488;297.455,183.737;305.435,184.711;328.59,185.84;336.272,185.082;343.757,185.479;351.006,187.229;357.033,191.89;315.82,199.527;315.796,205.431;316.063,211.401;316.217,217.003;306.145,229.911;309.963,230.319;314.262,230.933;318.361,230.677;322.326,230.01;281.971,200.838;287.905,196.272;295.815,196.341;301.514,201.642;295.045,204.1;287.813,204.452;330.317,203.139;335.937,198.826;343.97,199.272;349.693,204.695;343.149,207.443;336.09,206.653;295.228,250.63;301.28,245.159;307.872,241.484;314.859,242.313;321.228,242.244;326.437,246.04;330.959,250.998;326.057,255.002;320.348,257.147;313.89,258.078;307.08,256.935;300.541,254.578;306.762,247.107;314.388,247.21;321.679,247.322;321.671,250.523;313.952,251.345;306.01,250.251;
